name,review-count,cuisines,cost for 2,timings,rating
Wah Ji Wah,112 reviews,"North Indian, Chinese",₹350,"12:30 PM to 2 AM (Mon, Wed, Fri-Sun), 5 PM to 2 AM (Tue), 12:30 PM to 10:30 PM (Thu)",4.3
The Blue Bar - Taj Palace Hotel,111 reviews,Finger Food,"₹3,900",11 AM to 12 Midnight,3.6
Whistling Spices,112 reviews,"South Indian, Mangalorean, Chettinad, Awadhi, Mughlai, Biryani","₹1,300",11 AM to 11 PM,3.9
SKY,125 reviews,"North Indian, Italian, Continental, Chinese","₹2,500",11 AM to 1:30 AM,3.9
Big Bite Food Corner,82 reviews,"Fast Food, Chinese",₹500,8 AM to 11 PM,3.8
Sumo Sushi,58 reviews,Sushi,"₹1,000",12 Noon to 11:30 PM,3.5
Kake Di Hatti,200 reviews,North Indian,₹400,12 Noon to 12 Midnight,3.5
Hunger Cure,138 reviews,"Fast Food, Chinese",₹700,"12 Noon to 10 PM (Mon-Fri), 10 AM to 10 PM (Sat-Sun)",3.9
Hot Spot,110 reviews,Fast Food,₹400,"1 PM to 10:30 PM (Mon), 9 AM to 10:30 PM (Tue-Sun)",3.8
Karnataka,165 reviews,"South Indian, North Indian, Chinese",₹500,"12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.6
Joy Luck Moon,196 reviews,Chinese,"₹1,800",11 AM to 11 PM (Mon-Sun),4.3
TFK - The Flaming Kick,122 reviews,"North Indian, Asian, Continental","₹2,350",12 Noon to 1:30 AM,3.7
Soul & Spice Co.,72 reviews,"North Indian, Street Food, Beverages","₹1,000",11 AM to 11:30 PM,3.4
Master Bakers,92 reviews,"Bakery, Desserts, Fast Food",₹350,"12:30 PM to 3:30 PM, 7 PM to 11 PM",4.0
Soul Curry - Bellagio,70 reviews,"North Indian, Mughlai","₹1,100","12:30 PM to 2:45 PM, 7:30 PM to 11:30 PM",4.3
Tony's,76 reviews,Fast Food,₹200,11 AM to 11 PM,3.8
Raftaar -The High Speed Lounge & Bar,58 reviews,"Continental, Chinese, Italian, North Indian","₹1,200",7 PM to 11:45 PM,4.5
La Kababiyaa,97 reviews,"North Indian, Mughlai, Chinese",₹800,"12 Noon to 3 PM, 6:30 PM to 11 PM",3.9
Al Nawaz Restaurant,135 reviews,"Mughlai, North Indian",₹750,4 AM to 1 AM,3.7
Dakshin - Sheraton New Delhi Hotel,130 reviews,South Indian,"₹4,000","11 AM to 10:30 PM (Mon, Wed-Sun), Tue Closed",3.6
Tea Halt,118 reviews,Cafe,₹400,11 AM to 7 PM,4.3
Ottimo at West View - ITC Maurya,94 reviews,"European, Italian","₹6,600",11 AM to 11 PM,4.0
The Barbeque Company,83 reviews,"North Indian, Chinese, Continental","₹1,300",24 Hours,3.6
Jain Chawal Wale,159 reviews,North Indian,₹250,11 AM to 10 PM,4.0
Petu Ki Biryani,166 reviews,"Hyderabadi, Biryani",₹600,12 Noon to 12:45 AM,4.1
The Mad Teapot/The Wishing Chair,132 reviews,"Cafe, Bakery, Italian","₹1,000",11 AM to 11 PM,4.0
Nizam's Kathi Kabab,60 reviews,"North Indian, Fast Food",₹900,10 AM to 11 PM,4.1
Cafe Rouge - Ramada,119 reviews,"North Eastern, Continental, South Indian, Fast Food","₹1,500",10 AM to 11 PM,3.5
Sushi Junction,60 reviews,"Sushi, Japanese","₹1,000","6:30 AM to 10:30 AM, 12:30 PM to 3:30 PM, 7:30 PM to 11:30 PM",3.5
Lutyens Cocktail House,182 reviews,"North Indian, Lebanese, European, Mexican","₹2,100","10:30 AM to 4:30 PM, 6:30 PM to 11:55 PM (Mon-Sun)",3.4
Crazy Kitchen Lounge & Terrace,78 reviews,"American, Mexican, Italian",₹700,11 AM to 2 AM,3.3
The Shim Tur,108 reviews,Korean,₹600,"1 PM to 3 AM (Mon, Wed-Sun), Tue Closed",4.0
Mr. Sub,101 reviews,Fast Food,₹400,11:30 AM to 1 AM,3.7
S-18 - Radisson Blu,100 reviews,"Mediterranean, Continental, North Indian, Italian","₹3,200",12 Noon to 11:30 PM,4.1
Bhai Ji Restaurant,77 reviews,"North Indian, Chinese",₹400,10:30 AM to 11:30 PM,4.1
Not Just Pizzas,68 reviews,"Pizza, American",₹700,24 Hours,3.5
Wrapchick,102 reviews,"North Indian, Mughlai",₹650,12 Noon to 12 Midnight,3.7
Elation,145 reviews,"North Indian, Chinese","₹1,500","12 Noon to 3 PM, 7 PM to 11:30 PM",4.4
Dimcha,64 reviews,"Chinese, Thai, Asian","₹1,500",12 Noon to 12 Midnight,3.6
Kings Kulfi,194 reviews,"Desserts, Ice Cream",₹150,11:30 AM to 11 PM,3.5
Love Is Cakes,136 reviews,Bakery,₹600,11 AM to 12 Midnight,3.3
Mist - The Park,91 reviews,"Continental, Italian, American, North Indian","₹3,500",9 AM to 11 PM,3.6
The Crude House Cafe,76 reviews,"North Indian, Continental, Chinese, Italian","₹1,300",10 AM to 9 PM,3.7
Tashan,112 reviews,"North Indian, Mughlai","₹2,000",11 AM to 12:30 AM,3.7
Cheer Pizza,62 reviews,"Pizza, Fast Food",₹750,"12 Midnight to 12:30 AM, 11:30 AM to 12 Midnight (Mon-Sun)",3.7
Khurana Restaurant,97 reviews,"North Indian, Mughlai",₹700,6:30 AM to 11:30 PM,3.8
Utopia,185 reviews,"North Indian, Mediterranean, Continental","₹1,500",24 Hours,3.5
It's 9 Bakery Café,142 reviews,"Continental, Cafe",₹750,"6 PM to 11 PM (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",4.0
The Kachori Co.,91 reviews,"Street Food, Rajasthani, Mithai",₹200,11 AM to 11 PM,3.9
The Food and Booze Exchange,74 reviews,"Italian, Continental, Chinese, North Indian, Lebanese","₹1,200",6:30 AM to 11:30 PM,3.7
Kebabs & Curries,135 reviews,"North Indian, Mughlai",₹600,6 PM to 4 AM,3.7
Spring - Radisson Blu,116 reviews,"Continental, North Indian","₹3,000","11 AM to 3:30 PM, 7 PM to 11 PM",3.7
Dabba Meat,115 reviews,North Indian,₹550,8 AM to 11 PM,3.3
What The Truck?,58 reviews,Fast Food,₹400,4 PM to 1 AM,3.6
Nooba,146 reviews,Chinese,"₹1,500",12 Noon to 1 AM,3.2
MoMo Cafe - Courtyard by Marriott,179 reviews,"North Indian, Italian, Continental","₹2,500",12 Noon to 10:30 PM (Mon-Sun),3.7
Hungry Pistals,59 reviews,"Pizza, Burger, Indian, Fast Food",₹700,11 AM to 10:59 PM,3.5
Mint Leaf,89 reviews,North Indian,₹700,"7 PM to 4 AM (Mon, Wed-Sun), Tue Closed",3.8
Idliss,108 reviews,"South Indian, North Indian, Chinese",₹400,8 AM to 11 PM,3.5
Urban Pind,102 reviews,"American, Italian, Mughlai, North Indian","₹1,350",11 AM to 1 AM,3.6
Mafia,128 reviews,"North Indian, Continental","₹1,300",12 Noon to 11 PM (Mon-Sun),3.3
Tadqa Tandoor Express,69 reviews,"North Indian, Mughlai",₹750,8:30 AM to 10:30 PM,3.5
New York Slice,113 reviews,"Pizza, Fast Food",₹800,12 Noon to 11:30 PM,3.7
Biryani Inc.,75 reviews,"Biryani, North Indian, Mughlai",₹600,"11:30 AM to 3:15 PM, 7 PM to 11:15 PM",3.8
Hira Sweets,107 reviews,"Mithai, North Indian, South Indian, Street Food, Fast Food",₹500,7 PM to 12 Midnight,4.5
Urban Hub,161 reviews,"Chinese, North Indian, Italian, Fast Food","₹2,000",9 AM to 10 PM,2.8
Yumm Biryani,104 reviews,"Biryani, Mughlai",₹550,11 AM to 10:30 PM,3.4
Gulab Wala,64 reviews,"North Indian, South Indian, Fast Food, Street Food, Mithai",₹500,11 AM to 11 PM,3.7
Lahori Gate,82 reviews,"Mughlai, North Indian, Pakistani, Biryani, Lucknowi, Awadhi, Afghani, Kashmiri","₹1,800","12 Noon to 3:30 PM, 7 PM to 11:30 PM",4.1
Pearls Regency,156 reviews,"North Indian, Chinese, Thai","₹1,000",8:30 AM to 5:30 PM,4.1
Honk - Pullman New Delhi Aerocity,40 reviews,"Japanese, Vietnamese, Thai","₹3,000",11 AM to 11:30 PM,3.9
Bon Bon Pastry Shop,105 reviews,"Bakery, Desserts, Fast Food",₹150,Mon-Sun (11 AM to 0:30 AM),3.7
Mithaas,101 reviews,"North Indian, Chinese, South Indian",₹650,12 Noon to 12:30 AM,3.8
Paddy's Cafe,179 reviews,"Continental, Italian, Lebanese, Cafe",₹800,"12:30 PM to 3:30 PM, 7 PM to 12 Midnight",3.6
Spice Art - Crowne Plaza,126 reviews,"North Indian, Awadhi","₹3,000",11 AM to 10:30 PM,3.7
Baljeet's Amritsari Koolcha,117 reviews,North Indian,₹300,12 Noon to 11 PM,3.9
Icy N Spicy,108 reviews,"North Indian, Chinese, Mughlai","₹1,300",12 Noon to 12 Midnight,3.6
OWC- Old World's Charm,154 reviews,"North Indian, Chinese, Continental","₹1,500",9 AM to 11 PM,3.6
Kylin Skybar,75 reviews,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian","₹2,200","12 Noon to 3:15 PM, 7 PM to 11:15 PM",2.7
Mini Mughal,147 reviews,"North Indian, Mughlai","₹1,200",6 PM to 5 AM,3.0
Eatlo,94 reviews,"Street Food, Fast Food",₹400,11:30 AM to 10:30 PM,3.8
Mr. Choy,139 reviews,Chinese,"₹1,000",11 AM to 11 PM,3.8
Moets Curry Leaf,101 reviews,"North Indian, Mughlai, Seafood","₹1,500",8 AM to 10:30 PM,2.4
Pt.Kanhaiyalal & Durga Prasad Paranthe Wale,168 reviews,North Indian,₹150,12 Noon to 1 AM,2.0
Lemon Twist,142 reviews,"North Indian, Chinese, Asian","₹1,300",11:30 AM to 11:30 PM,3.6
Eat All Nite,120 reviews,"North Indian, Chinese, Fast Food",₹800,11 AM to 11 PM,3.3
Fingerlickerz,155 reviews,Street Food,₹200,6 AM to 12:45 AM,4.2
Lanterns Express Delivery,50 reviews,North Indian,₹600,"12:30 PM to 10:45 PM (Mon, Wed-Sat), 12 Noon to 10:59 PM (Sun), Tue Closed",3.5
Mangal Sweets,83 reviews,"North Indian, Chinese, South Indian, Street Food, Mithai",₹400,11 AM to 12 Midnight,2.7
Club Ice Cube,109 reviews,"North Indian, Continental, Chinese","₹2,400",10:30 AM to 4:30 AM,3.4
The Clay Oven,88 reviews,"North Indian, Mughlai, Chinese","₹1,200","11 AM to 10:30 PM (Mon), 10:30 AM to 10:30 PM (Tue-Sun)",4.0
Salt N' Pepper,95 reviews,"North Indian, Chinese",₹350,12 Noon to 1 AM,3.4
1911 - The Imperial,120 reviews,"North Indian, Chinese, South Indian, Italian","₹6,000",11:30 AM to 11:30 PM,3.8
Habibjaan,133 reviews,"Mughlai, North Indian, Biryani, Lucknowi",₹650,12 Noon to 12 Midnight,3.5
Pat 'N' Harry,47 reviews,American,₹400,"12:30 PM to 3 PM, 7 PM to 12 Midnight",4.0
Uloo,74 reviews,"North Indian, Mughlai, Chinese",₹700,12 Noon to 5 AM,3.3
The Hippie Trail,100 reviews,Cafe,₹600,12 Noon to 10 PM,3.5
The Village Deck,119 reviews,"European, Italian, Lebanese, North Indian, Chinese","₹1,400",12 Noon to 11 PM,4.0
Neighbourhood Bar & Grill,89 reviews,"North Indian, Chinese, Continental","₹1,200",10 AM to 12 Midnight,3.9
High Street Café,194 reviews,"Continental, North Indian","₹1,250",7 AM to 2 AM,3.2
Chi Ni - Dusit Devarana,63 reviews,Chinese,"₹5,000",11 AM to 11 PM,3.6
Roti Boti,76 reviews,"North Indian, Mughlai, Fast Food",₹700,11 AM to 11 PM,3.3
Ama Restaurant,124 reviews,"Tibetan, Chinese",₹350,12 Noon to 11 PM,3.5
Concept Shawarma,153 reviews,"Chinese, North Indian, Fast Food",₹600,11 AM to 11 PM,3.9
Queen's Bar & Lounge,73 reviews,"Italian, Mediterranean, American","₹1,800",10:30 AM to 11:30 PM,4.1
Twenty9 - Piccadily Hotel,89 reviews,"North Indian, Mediterranean, Continental","₹2,200",12 Noon to 12 Midnight,3.2
Wrapss,113 reviews,"Chinese, Fast Food",₹350,24 Hours,3.8
Kung Fud,124 reviews,"Chinese, Fast Food, North Indian",₹550,11 AM to 11 PM,2.5
Veggie's Kitchen,54 reviews,"North Indian, Chinese",₹450,"4 PM to 1 AM (Mon, Wed-Sun), Tue Closed",3.7
Arabian Nites,39 reviews,Lebanese,₹300,7 AM to 1 AM,4.0
#OFF Campus,71 reviews,"Cafe, Continental, Italian, Fast Food",₹800,11 AM to 12 Midnight,3.7
Chi Asian Cookhouse,16 reviews,"Chinese, Thai, Asian","₹1,400",11:30 AM to 12 Midnight,3.5
Cafe - Hyatt Regency,101 reviews,"Cafe, Continental, North Indian","₹3,500",6:30 AM to 1 AM,4.1
Rasoi Deliver,97 reviews,North Indian,₹350,12 Noon to 10:30 PM,3.7
The Mansion Garden Cafe,107 reviews,"Continental, Finger Food, Italian, Chinese","₹2,350",12:30 PM to 10:30 PM (Mon-Sun),3.7
Café Knosh - The Leela Ambience Convention Hotel,94 reviews,"North Indian, Italian","₹2,700",4 PM to 11 PM,3.9
Clay 1 Grill,138 reviews,"North Indian, Mughlai","₹1,000","7:30 AM to 4 PM, 7 PM to 10:30 PM",3.3
The Tandoori Village,153 reviews,"North Indian, Mughlai, Italian, Chinese","₹1,500",11:30 AM to 12:30 AM,3.9
Cilantro - Trident Gurgaon,140 reviews,"North Indian, Italian, Asian","₹5,000",12 Noon to 11:50 PM,3.5
China Fare,141 reviews,Chinese,"₹1,000",12 Noon to 1 AM,4.1
The Chow,119 reviews,"Chinese, Thai",₹650,"12:30 PM to 4 PM, 6:30 PM to 12:15 AM",3.6
Shiv Tikki Wala,141 reviews,Street Food,₹300,10 AM to 10 PM,3.7
Harish Phulwari,87 reviews,"North Indian, South Indian, Fast Food, Street Food, Desserts, Beverages",₹600,7 PM to 11:45 PM,3.9
Yamu's Panchayat,75 reviews,Street Food,₹150,7 PM to 11:45 PM,4.0
Turquoise Cottage - TC Original 1997,75 reviews,"Continental, American, Italian, Mediterranean","₹1,900",11 AM to 10 PM,3.6
The Jugaad Cafe Bar,107 reviews,"North Indian, Chinese, Continental","₹1,600","12:30 PM to 2:45 PM, 7 PM to 11:45 PM",4.3
Gedi Grill,88 reviews,"North Indian, Mughlai, Chinese",₹700,11 AM to 10 PM,3.5
Bakers Oven,111 reviews,"Bakery, Desserts",₹600,"12 Noon to 2:30 PM, 6:45 PM to 11:30 PM (Mon-Fri), 12 Noon to 3:30 PM, 6:45 PM to 12 Midnight (Sat-Sun)",4.2
Le Cirque - The Leela Palace,93 reviews,"French, Italian","₹5,000","8 AM to 11 PM (Mon-Thu), 8 AM to 11:30 PM (Fri-Sun)",3.8
Dilli 32 - The Leela Ambience Convention Hotel,81 reviews,North Indian,"₹3,500","11 AM to 11 PM (Mon, Tue, Wed, Thu, Sun), 11 AM to 11:30 PM (Fri-Sat)",3.6
Café Quince,81 reviews,"Cafe, Continental, Chinese",₹650,11 AM to 11 PM,3.6
The Spice Route - The Imperial,108 reviews,"Malaysian, Thai, Kerala, Vietnamese, Sri Lankan","₹6,000","5 PM to 12:30 AM (Mon-Fri),12 Noon to 4 PM, 6 PM to 12:30 AM (Sat-Sun)",3.9
Hyderabad House,100 reviews,Hyderabadi,₹600,7 PM to 11 PM,3.6
T.K'S Oriental Grill - Hyatt Regency,109 reviews,"Japanese, Thai, Sushi","₹4,000",11:30 AM to 10:30 PM,3.7
Raro,146 reviews,"Cafe, Bakery, Desserts",₹800,11 AM to 12:30 AM,4.4
Kitchen Mantra,145 reviews,"North Indian, Mughlai, Chinese",₹500,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",3.6
QD's Restaurant,68 reviews,"Chinese, North Indian",₹700,12 Noon to 11:30 PM,3.6
Ek Bar,114 reviews,North Indian,"₹1,800","12:30 PM to 3:15 PM, 5:45 PM to 11:30 PM",3.6
Alkauser,105 reviews,"North Indian, Mughlai",₹850,"11 AM to 3 PM, 5 PM to 11 PM",4.4
Green Dot,71 reviews,"North Indian, Fast Food, Chinese",₹450,11 AM to 10 PM,3.7
Classic,157 reviews,"Desserts, Fast Food, Ice Cream",₹250,11 AM to 1 AM,3.4
Max Grille and Kitchen,64 reviews,"North Indian, Mughlai, Chinese",₹850,11 AM to 11 PM,3.3
Benares,99 reviews,"North Indian, Mughlai",₹800,"6 PM to 12 Midnight (Mon-Sat), 12:30 PM to 2:45 PM, 6 PM to 12 Midnight (Sun)",4.2
Asia Kitchen,137 reviews,"Chinese, Thai, North Indian","₹1,200",9:30 AM to 9 PM,3.7
Matamaal,64 reviews,Kashmiri,"₹1,200",12 Noon to 10 PM (Mon-Sun),4.2
Crust Bistro,73 reviews,Italian,₹800,"11:30 AM to 3:30 PM, 6:30 PM to 11:30 PM",2.5
Isabella,77 reviews,"North Indian, Mughlai",₹700,11 AM to 11 PM,3.4
The Submarine Lounge,74 reviews,"Chinese, North Indian, Continental, Italian","₹1,500","12 Noon to 3 PM, 7 PM to 11 PM",4.1
Akira Back - JW Marriott New Delhi,94 reviews,"Japanese, Korean","₹5,000",11 AM to 11 PM,3.5
Big Bake,142 reviews,"Bakery, Desserts, Chinese, Fast Food",₹650,8 AM to 10 PM,3.3
Bakar The Cafe,49 reviews,Cafe,₹350,"12:30 PM to 2:45 PM, 6:30 PM to 11:45 PM",4.3
Chickens of Ludhiana,115 reviews,"North Indian, Mughlai",₹800,"6:30 PM to 11:30 PM (Mon, Wed-Sun), Tue Closed",3.7
Backbenchers,108 reviews,"Cafe, Continental, Italian, North Indian",₹700,24 Hours,3.8
China Club,130 reviews,"Chinese, Asian","₹2,000",11 AM to 11 PM,2.8
The Buffet Wagon,70 reviews,North Indian,₹950,"11 AM to 8:30 PM (Mon, Wed-Sun), Tue Closed",4.8
Dolma House,126 reviews,"Tibetan, Chinese, Fast Food",₹400,24 Hours,3.7
Blue Ginger - Taj Palace Hotel,98 reviews,Vietnamese,"₹4,500",11 AM to 11 PM,3.7
Changezi Chicken,91 reviews,"North Indian, Mughlai",₹650,2 PM to 3 AM,3.6
Thyme - The Umrao,88 reviews,"North Indian, Chinese, Continental","₹1,500",10 AM to 11:30 PM,3.9
Momo King,94 reviews,Chinese,₹400,"11:30 AM to 3:30 PM, 7 PM to 10:30 PM",3.5
The Nutty Bunch,75 reviews,"Bakery, Desserts",₹300,8 AM to 6 PM,3.5
1440,49 reviews,"North Indian, Chinese, Italian","₹2,000","12 Noon to 3:30 PM, 7 PM to 11:55 PM (Mon-Sun)",4.1
Pasta Xpress,72 reviews,"Italian, Fast Food",₹550,"12 Noon to 3 PM, 7 PM to 11:30 PM",3.9
MR.D - Deliciousness Delivered,66 reviews,"Chinese, Italian, North Indian",₹700,11:30 AM to 12 Midnight,2.4
Kabab Roll Cafe,51 reviews,"North Indian, Mughlai",₹600,12 Noon to 11 PM,3.1
Jakoi,110 reviews,"Assamese, Chinese",₹600,12 Noon to 6 AM,2.6
Sita Ram Diwan Chand,103 reviews,Street Food,₹100,12:30 PM to 11:30 PM,3.5
EEST - The Westin Gurgaon,127 reviews,"Japanese, Chinese, Thai","₹3,000",11 AM to 1 AM,3.7
Yellow Mirchi - Hotel City Park,112 reviews,North Indian,"₹2,500","1 PM to 3 AM (Mon, Wed-Sun), Tue Closed",4.0
Lahori Restaurant,114 reviews,"North Indian, Chinese",₹800,11 AM to 9 PM,3.3
Kwality,118 reviews,"North Indian, Continental","₹1,250",11:30 AM to 11:30 PM,4.1
Road Runner Delivery,71 reviews,"Mexican, Italian, Pizza, Fast Food",₹650,9 AM to 10 PM,4.0
Wangchuk's Ladakhi Kitchen,125 reviews,"Tibetan, Nepalese",₹850,"12 Noon to 3 PM, 7 PM to 11:30 PM",4.1
Tandoori Innings,109 reviews,"North Indian, Mughlai, Chinese, Fast Food",₹600,8:30 AM to 10:30 PM,3.7
Wrapchick,102 reviews,"North Indian, Mughlai",₹650,6 AM to 12 Midnight,3.9
Prabhu Chaat Bhandar,131 reviews,Street Food,₹100,24 Hours,2.8
Aurum - The Elite Restaurant,57 reviews,"North Indian, Continental, Italian","₹1,400","12:30 PM to 3 PM, 7 PM to 11:30 PM",4.4
Prem Di Hatti,127 reviews,"North Indian, Street Food",₹200,9 AM to 10 PM,4.3
Ziu,115 reviews,Thai,"₹1,500",11 AM to 11 PM,3.4
Gulab,118 reviews,"North Indian, South Indian, Street Food, Mithai",₹500,"12:30 PM to 2 AM (Mon, Wed, Fri-Sun), 5 PM to 2 AM (Tue), 12:30 PM to 10:30 PM (Thu)",3.7
Latest Recipe -  Le Meridien Gurgaon,107 reviews,"Continental, North Indian, Asian, Italian","₹3,000",6 PM to 11:30 PM,2.6
Level 2 - Radisson Blu,92 reviews,"Italian, Asian, North Indian, Mediterranean, Continental","₹3,000","11:30 AM to 3 PM, 6:30 PM to 11 PM (Mon, Wed-Sun), Tue Closed",3.4
Thai Pavilion - Vivanta By Taj,110 reviews,"Thai, Asian","₹4,000",11 AM to 12:30 AM,3.8
Devang House - The Ashok,37 reviews,"North Indian, South Indian, Italian, Healthy Food, Vegetarian, Asian","₹1,000",12:30 PM to 11 PM,2.8
Quetzal Cafe Lounge,83 reviews,"Italian, Chinese, Mughlai","₹1,000",11 AM to 11 PM,2.2
Sumo Sushi,24 reviews,Sushi,"₹1,000",11 AM to 11 PM,3.9
Manjeet Chicken Corner,98 reviews,"North Indian, Mughlai",₹600,11 AM to 12 Midnight,3.6
Capttain's Grill,81 reviews,"Mughlai, North Indian",₹750,11 AM to 11 PM,3.7
Sinciti,96 reviews,"North Indian, Chinese, Italian, Lebanese, Mexican","₹1,200",9:30 AM to 11 PM,3.5
The Bubble Tea Cafe,101 reviews,Cafe,₹600,12 Noon to 11 PM,4.2
Flying Cakes,76 reviews,Bakery,₹350,8:30 AM to 11 PM,3.6
Cafe Sportsvilla,111 reviews,"Cafe, North Indian, Chinese, Mexican",₹500,11 AM to 1 AM,3.8
Cafe Tangerine & Salt,140 reviews,"Continental, Italian, Moroccan","₹2,150",10 AM to 11 PM,2.6
The Bento Cafe,112 reviews,"Asian, Chinese, Japanese",₹700,11:30 AM to 11:30 PM,3.7
Chaco.Cho,79 reviews,"Cafe, Continental, Italian, Lebanese",₹750,12 Noon to 11 PM,3.8
PitaRa,154 reviews,Lebanese,₹250,"12 Noon to 11 PM (Mon, Wed-Sun), Tue Closed",3.5
Hira Sweets,124 reviews,"Mithai, North Indian, South Indian, Street Food, Fast Food",₹600,12 Noon to 11 PM,3.4
Yogurtbay & Wafflebay,76 reviews,Desserts,₹300,11:30 AM to 11:30 PM,4.1
The Host,175 reviews,"Chinese, North Indian, Mughlai, Fast Food","₹1,700",12 Noon to 12 Midnight,3.8
Brew N Barrel,134 reviews,"North Indian, Asian, Continental, Italian","₹2,000",11 AM to 10 PM,3.6
Mizo Diner,76 reviews,"North Indian, Tibetan",₹600,11 AM to 1 AM,4.0
Rock n Wood Cafe,67 reviews,"North Indian, Chinese, Fast Food",₹500,11 AM to 11 PM,3.5
FOA - The Flavours of Arabia,98 reviews,"Lebanese, North Indian","₹1,500",12 Noon to 1 AM,3.5
Asian Bistro,124 reviews,"Chinese, Thai, North Indian, Japanese","₹1,600",11 AM to 1 AM,3.9
Pinch Of Salt,103 reviews,"North Indian, Chinese, Continental","₹1,100",11:30 AM to 11 PM,3.8
Chai & Thanda Cafe,123 reviews,"Chinese, Fast Food",₹350,10 AM to 11 PM,3.6
Bollywood Biistro,143 reviews,"North Indian, Mughlai, Chinese, Continental","₹1,700",11 AM to 11 PM,2.7
Veda,16 reviews,North Indian,"₹1,200",12 Noon to 12 Midnight (Mon-Sun),3.7
Kafe Fontana - Taj Palace Hotel,176 reviews,"Continental, Italian","₹3,000",9 AM to 10:30 PM,3.7
London Brick,163 reviews,"North Indian, Italian, Continental","₹1,700",9:30 AM to 12 Midnight,4.4
Mafioso,111 reviews,"Italian, Continental, North Indian","₹1,500",11 AM to 12 Midnight,3.8
Latitude 28,91 reviews,"American, Continental, Italian","₹2,000","12:30 PM to 3 PM, 7:30 PM to 11 PM",4.2
Costa Coffee,107 reviews,Cafe,₹600,9 AM to 10:30 PM,3.9
Suruchi,94 reviews,"Gujarati, Rajasthani, North Indian",₹700,"7 AM to 10:30 AM, 12:30 PM to 2:45 PM, 7 PM to 11:45 PM",4.0
Parallel,22 reviews,"Continental, American","₹2,000",7 AM to 5 PM,3.7
MY Spice Kitchen & Cafe,82 reviews,"Cafe, Italian, Thai, Continental, Pizza, Mexican, Chinese","₹1,000",7 PM to 03:30 AM,3.7
Drool Waffles,149 reviews,"Fast Food, Cafe, Desserts",₹400,11 AM to 8 PM,3.5
Bemisaal Reloaded,59 reviews,"North Indian, Chinese","₹1,250",10 AM to 11 PM,2.7
Eau De Monsoon - Le Meridien,72 reviews,"Continental, European, North Indian, French","₹4,500",11:30 AM to 12:30 AM,3.4
Creme N Crisp,63 reviews,"Bakery, Desserts, Fast Food",₹250,10 AM to 10 PM (Mon-Sun),3.3
Oasis - Vivanta by Taj,108 reviews,"Continental, North Indian, Asian, Italian","₹2,500",11 AM to 11 PM,3.8
Om Corner Chhole Bhature,97 reviews,Street Food,₹100,8:30 AM to 10 PM,3.6
The Munchbox,123 reviews,"North Indian, Continental, Fast Food, American, European",₹850,"12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.7
Coffee Home,130 reviews,"South Indian, Fast Food",₹250,12 Noon to 12 Midnight,2.6
Alaturka,103 reviews,Turkish,₹600,9 AM to 11:30 PM,3.7
